65	-169	30
65.25	-168	35.934
65.5	-168	34.84
65.75	-168	33.974
66	-168	41.35
65.5	-167.5	28.391
65.75	-167.5	32.213
60	-167	38.63
60.25	-167	37.711
65	-167	28
65.25	-167	26.25
65.5	-167	29.546
65.75	-167	31.327
60	-166.5	38.292
60.25	-166.5	33.192
60.5	-166.5	29.868
64.75	-166.5	32.7
65	-166.5	31.367
65.25	-166.5	29.774
65.5	-166.5	28.903
65.75	-166.5	33.249
60	-166	42.797
60.25	-166	30.272
60.5	-166	31.081
60.75	-166	34.919
61	-166	29.8
64.75	-166	31.226
65	-166	30.721
65.25	-166	30.273
65.5	-166	28.609
65.75	-166	34.021
66	-166	33.773
66.25	-166	33.303
68.5	-166	40.59
68.75	-166	40.183
60	-165.5	48.198
60.5	-165.5	29.5
60.75	-165.5	30
61	-165.5	29.333
61.25	-165.5	28.5
61.5	-165.5	28.667
61.75	-165.5	32.463
62	-165.5	36.988
64.5	-165.5	33.43
64.75	-165.5	29.008
65	-165.5	31.152
65.25	-165.5	30.542
65.5	-165.5	28.388
65.75	-165.5	31.985
66	-165.5	33.004
66.25	-165.5	32
68	-165.5	37.091
68.25	-165.5	36.32
68.5	-165.5	41.544
68.75	-165.5	42.619
60.25	-165	32
60.5	-165	30.167
60.75	-165	29.5
61	-165	29.111
61.25	-165	29.167
61.5	-165	29.444
61.75	-165	30.976
62	-165	31.417
62.25	-165	39.131
62.5	-165	35.513
64	-165	26.667
64.25	-165	27.6
64.5	-165	32.841
64.75	-165	28.555
65	-165	29.549
65.25	-165	30.38
65.5	-165	28.246
65.75	-165	29.57
66	-165	32.367
66.25	-165	32.833
66.5	-165	33.333
66.75	-165	32
68	-165	37.443
68.25	-165	34.478
68.5	-165	41.622
68.75	-165	47.877
69	-165	48.293
60.25	-164.5	34.286
60.5	-164.5	34.157
60.75	-164.5	27.5
61	-164.5	27.167
61.25	-164.5	33.22
61.5	-164.5	35.163
61.75	-164.5	31.377
62	-164.5	30.571
62.25	-164.5	32.5
62.5	-164.5	33.765
62.75	-164.5	32.749
63	-164.5	34.624
63.25	-164.5	31
63.5	-164.5	30
64	-164.5	26.4
64.25	-164.5	27.5
64.5	-164.5	31.111
64.75	-164.5	30.534
65	-164.5	28.488
65.25	-164.5	29.233
65.5	-164.5	28.427
65.75	-164.5	30.189
66	-164.5	31.699
66.25	-164.5	31.75
66.5	-164.5	33
66.75	-164.5	31.75
67.75	-164.5	41.247
68	-164.5	37.293
68.25	-164.5	35.222
68.5	-164.5	41.832
68.75	-164.5	47.128
69	-164.5	42.431
60	-164	38.694
60.25	-164	31.552
60.5	-164	32.386
60.75	-164	27
61	-164	32.24
61.25	-164	31.614
61.5	-164	32.599
61.75	-164	32.692
62	-164	29.683
62.25	-164	32
62.5	-164	30.633
62.75	-164	30.668
63	-164	31.356
63.25	-164	28.333
63.5	-164	29.111
63.75	-164	27
64	-164	26.889
64.25	-164	27.5
64.5	-164	31.277
64.75	-164	28
65	-164	28.013
65.25	-164	30.28
65.5	-164	29.132
65.75	-164	29.328
66	-164	31.717
66.25	-164	34.854
66.5	-164	31.889
66.75	-164	36.167
67	-164	28
67.25	-164	38.75
67.75	-164	40.991
68	-164	37.339
68.25	-164	37.524
68.5	-164	40.939
68.75	-164	43.903
69	-164	39.601
60	-163.5	36.491
60.25	-163.5	31.332
60.5	-163.5	30.726
60.75	-163.5	32.143
61	-163.5	32.5
61.25	-163.5	30.323
61.5	-163.5	31.96
61.75	-163.5	32.545
62	-163.5	29.667
62.25	-163.5	30.25
62.5	-163.5	30.898
62.75	-163.5	32.85
63	-163.5	29.258
63.25	-163.5	27.25
63.5	-163.5	27.667
63.75	-163.5	27.25
64	-163.5	27.167
64.25	-163.5	28.25
64.5	-163.5	30.705
64.75	-163.5	29.22
65	-163.5	28.527
65.25	-163.5	29.402
65.5	-163.5	29.11
65.75	-163.5	29
66	-163.5	32.409
66.25	-163.5	29.75
66.5	-163.5	30.833
66.75	-163.5	32.5
67	-163.5	38
67.25	-163.5	39.183
67.5	-163.5	37.53
67.75	-163.5	41.988
68	-163.5	43.158
68.25	-163.5	36.619
68.5	-163.5	36.337
68.75	-163.5	37.697
69	-163.5	37.128
69.25	-163.5	35.511
59.5	-163	36
59.75	-163	35.127
60	-163	32
60.25	-163	25.24
60.5	-163	28.991
60.75	-163	32.543
61	-163	33.156
61.25	-163	30.892
61.5	-163	29.232
61.75	-163	31.21
62	-163	27.889
62.25	-163	31.138
62.5	-163	32.18
62.75	-163	30.815
63	-163	29.704
63.25	-163	27
63.5	-163	27
63.75	-163	27.167
64	-163	27.556
64.25	-163	28.333
64.5	-163	29.764
64.75	-163	29.858
65	-163	30.709
65.25	-163	28.626
65.5	-163	29.727
65.75	-163	32.056
66	-163	28.778
66.25	-163	28.333
66.5	-163	29.444
66.75	-163	33.603
67	-163	34.98
67.25	-163	39.161
67.5	-163	39.418
67.75	-163	41.34
68	-163	36.564
68.25	-163	38.455
68.5	-163	37.613
68.75	-163	39.676
69	-163	37.11
69.25	-163	34.599
59.5	-162.5	38.6
59.75	-162.5	39
60	-162.5	29.667
60.25	-162.5	30.235
60.5	-162.5	31.236
60.75	-162.5	31.035
61	-162.5	34.414
61.25	-162.5	33.151
61.5	-162.5	30.424
61.75	-162.5	30.259
62	-162.5	31.351
62.25	-162.5	32.026
62.5	-162.5	33.314
62.75	-162.5	31.13
63	-162.5	28.167
63.25	-162.5	27.25
63.5	-162.5	26.667
63.75	-162.5	26.75
64	-162.5	27.333
64.25	-162.5	28
64.5	-162.5	30.444
64.75	-162.5	30.632
65	-162.5	31.216
65.25	-162.5	30.445
65.5	-162.5	29.794
65.75	-162.5	28
66	-162.5	31.777
66.25	-162.5	27.25
66.5	-162.5	32.179
66.75	-162.5	31.975
67	-162.5	32.559
67.25	-162.5	37.677
67.5	-162.5	44.121
67.75	-162.5	47.991
68	-162.5	34.998
68.25	-162.5	41.193
68.5	-162.5	37.66
68.75	-162.5	37.054
69	-162.5	36.196
69.25	-162.5	33.273
69.5	-162.5	32.082
59	-162	36.226
59.25	-162	38.221
59.5	-162	39
59.75	-162	41.663
60	-162	33.592
60.25	-162	32.443
60.5	-162	32.07
60.75	-162	32.713
61	-162	34.04
61.25	-162	33.48
61.5	-162	32.127
61.75	-162	31.723
62	-162	33.458
62.25	-162	31.016
62.5	-162	32.776
62.75	-162	29
63	-162	30.444
63.25	-162	29.333
63.5	-162	27.111
63.75	-162	27
64	-162	28.222
64.25	-162	29.333
64.5	-162	30.414
64.75	-162	30.422
65	-162	32.048
65.25	-162	30.021
65.5	-162	29.655
65.75	-162	27.667
66	-162	27.444
66.25	-162	26.696
66.5	-162	29.084
66.75	-162	30.939
67	-162	30.78
67.25	-162	27.53
67.5	-162	43.518
67.75	-162	38.173
68	-162	34.406
68.25	-162	43.858
68.5	-162	37.079
68.75	-162	36.17
69	-162	36.895
69.25	-162	28.776
69.5	-162	31.766
70	-162	39.983
70.25	-162	38.091
59	-161.5	35.379
59.25	-161.5	38.117
59.5	-161.5	35.526
59.75	-161.5	36.285
60	-161.5	33.278
60.25	-161.5	35.35
60.5	-161.5	33.015
60.75	-161.5	32.646
61	-161.5	33.444
61.25	-161.5	31.75
61.5	-161.5	31.441
61.75	-161.5	33.809
62	-161.5	32.835
62.25	-161.5	31.817
62.5	-161.5	32.869
62.75	-161.5	31.5
63	-161.5	34.629
63.25	-161.5	30.44
63.5	-161.5	33.547
63.75	-161.5	28.75
64	-161.5	29.167
64.25	-161.5	30
64.5	-161.5	30.667
64.75	-161.5	30
65	-161.5	29.833
65.25	-161.5	30.33
65.5	-161.5	30.135
65.75	-161.5	29.659
66	-161.5	28.5
66.25	-161.5	31.321
66.5	-161.5	32.055
66.75	-161.5	35.182
67	-161.5	32.903
67.25	-161.5	32.253
67.5	-161.5	38.117
67.75	-161.5	37.141
68	-161.5	37.929
68.25	-161.5	41.112
68.5	-161.5	42.131
68.75	-161.5	28.938
69	-161.5	35.663
69.25	-161.5	33.795
69.5	-161.5	28.34
70	-161.5	34.863
70.25	-161.5	26.371
70.5	-161.5	26.809
59	-161	36.696
59.25	-161	31.986
59.5	-161	34.141
59.75	-161	35.322
60	-161	32.243
60.25	-161	34.482
60.5	-161	32.736
60.75	-161	34.071
61	-161	34.654
61.25	-161	34.972
61.5	-161	34.761
61.75	-161	31.306
62	-161	34.269
62.25	-161	34.642
62.5	-161	33.111
62.75	-161	32.667
63	-161	35.044
63.25	-161	30.335
63.5	-161	30.41
63.75	-161	30.606
64	-161	31.725
64.25	-161	33.683
64.5	-161	33.706
64.75	-161	31.333
65	-161	31.902
65.25	-161	32.377
65.5	-161	30.689
65.75	-161	30.181
66	-161	29.667
66.25	-161	31.301
66.5	-161	33.641
66.75	-161	37.992
67	-161	34.424
67.25	-161	34.114
67.5	-161	38.151
67.75	-161	40.989
68	-161	40.003
68.25	-161	38.799
68.5	-161	36.413
68.75	-161	30.909
69	-161	35.42
69.25	-161	36.515
69.5	-161	34.012
69.75	-161	40.19
70	-161	37.084
70.25	-161	25.395
70.5	-161	38.719
59	-160.5	35.908
59.25	-160.5	32.899
59.5	-160.5	37.044
59.75	-160.5	37.262
60	-160.5	33.806
60.25	-160.5	34.1
60.5	-160.5	33.599
60.75	-160.5	33.666
61	-160.5	35.585
61.25	-160.5	35.483
61.5	-160.5	35.27
61.75	-160.5	34.828
62	-160.5	33.812
62.25	-160.5	34.598
62.5	-160.5	31.5
62.75	-160.5	31.5
63	-160.5	34.876
63.25	-160.5	30.572
63.5	-160.5	32.454
63.75	-160.5	32.763
64	-160.5	33.508
64.25	-160.5	36.548
64.5	-160.5	34.746
64.75	-160.5	31.606
65	-160.5	31.071
65.25	-160.5	32.924
65.5	-160.5	30.914
65.75	-160.5	30
66	-160.5	33.558
66.25	-160.5	31.223
66.5	-160.5	30.779
66.75	-160.5	32.396
67	-160.5	35.785
67.25	-160.5	37.291
67.5	-160.5	40.023
67.75	-160.5	41.102
68	-160.5	40.187
68.25	-160.5	38.106
68.5	-160.5	37.718
68.75	-160.5	35.709
69	-160.5	34.465
69.25	-160.5	37.202
69.5	-160.5	37.623
69.75	-160.5	39.337
70	-160.5	32.734
70.25	-160.5	38.276
58.75	-160	32
59	-160	31.619
59.25	-160	33.991
59.5	-160	37.049
59.75	-160	38.185
60	-160	37.934
60.25	-160	35.154
60.5	-160	35.614
60.75	-160	35.064
61	-160	35.228
61.25	-160	35.055
61.5	-160	34.2
61.75	-160	33.876
62	-160	32.943
62.25	-160	33.567
62.5	-160	31
62.75	-160	31.333
63	-160	33.105
63.25	-160	31.4
63.5	-160	34.131
63.75	-160	35.849
64	-160	34.287
64.25	-160	34.513
64.5	-160	35.544
64.75	-160	34.007
65	-160	32.577
65.25	-160	31.905
65.5	-160	31.505
65.75	-160	32.5
66	-160	32.741
66.25	-160	32.277
66.5	-160	34.199
66.75	-160	33.464
67	-160	36.179
67.25	-160	36.835
67.5	-160	38.118
67.75	-160	44.396
68	-160	42.631
68.25	-160	39.985
68.5	-160	40.383
68.75	-160	38.452
69	-160	36.116
69.25	-160	36.179
69.5	-160	39.484
69.75	-160	41.306
70	-160	37.141
70.25	-160	40.356
70.5	-160	37.316
58.75	-159.5	31
59	-159.5	32.827
59.25	-159.5	33.404
59.5	-159.5	37.22
59.75	-159.5	38.123
60	-159.5	39.098
60.25	-159.5	36.28
60.5	-159.5	36.196
60.75	-159.5	35.766
61	-159.5	34.752
61.25	-159.5	34.709
61.5	-159.5	32.737
61.75	-159.5	32.787
62	-159.5	32.158
62.25	-159.5	29.75
62.5	-159.5	31.667
62.75	-159.5	32.5
63	-159.5	33.612
63.25	-159.5	32.798
63.5	-159.5	34.405
63.75	-159.5	37.294
64	-159.5	34.5
64.25	-159.5	36.25
64.5	-159.5	36.728
64.75	-159.5	33.749
65	-159.5	31.993
65.25	-159.5	32.408
65.5	-159.5	34.236
65.75	-159.5	33.455
66	-159.5	33.282
66.25	-159.5	33.364
66.5	-159.5	35.959
66.75	-159.5	32
67	-159.5	36.182
67.25	-159.5	36.437
67.5	-159.5	38.303
67.75	-159.5	39.742
68	-159.5	44.353
68.25	-159.5	43.395
68.5	-159.5	40.35
68.75	-159.5	40.098
69	-159.5	39.966
69.25	-159.5	37.348
69.5	-159.5	37.745
70	-159.5	36.018
70.25	-159.5	40.342
70.5	-159.5	38.552
58.5	-159	27.8
58.75	-159	29
59	-159	31.908
59.25	-159	35.252
59.5	-159	36.803
59.75	-159	39.334
60	-159	38.468
60.25	-159	37.247
60.5	-159	35.509
60.75	-159	36.875
61	-159	35.204
61.25	-159	32.539
61.5	-159	32.175
61.75	-159	32.11
62	-159	31.807
62.25	-159	32.113
62.5	-159	32.438
62.75	-159	30.334
63	-159	33.632
63.25	-159	31.657
63.5	-159	32.271
63.75	-159	36.415
64	-159	34.901
64.25	-159	36.833
64.5	-159	38.422
64.75	-159	34.504
65	-159	31.263
65.25	-159	30.112
65.5	-159	33.746
65.75	-159	32.413
66	-159	32.354
66.25	-159	34.275
66.5	-159	34.09
66.75	-159	36.639
67	-159	36.281
67.25	-159	35.951
67.5	-159	38.492
67.75	-159	39.342
68	-159	44.818
68.25	-159	44.856
68.5	-159	39.716
68.75	-159	41.813
69	-159	37.861
69.25	-159	35.457
69.5	-159	43.291
70	-159	36.573
70.25	-159	39.58
70.5	-159	41.443
57.75	-158.5	30.5
58	-158.5	30
58.25	-158.5	28
58.5	-158.5	26.833
58.75	-158.5	30.5
59	-158.5	32.753
59.25	-158.5	35.967
59.5	-158.5	35.084
59.75	-158.5	38.322
60	-158.5	36.594
60.25	-158.5	35.803
60.5	-158.5	36.253
60.75	-158.5	36.878
61	-158.5	35.004
61.25	-158.5	32.501
61.5	-158.5	31.983
61.75	-158.5	33.299
62	-158.5	31.703
62.25	-158.5	31.73
62.5	-158.5	33.625
62.75	-158.5	34.029
63	-158.5	33.667
63.25	-158.5	31.224
63.5	-158.5	29.998
63.75	-158.5	34.872
64	-158.5	31.667
64.25	-158.5	33.25
64.5	-158.5	36.513
64.75	-158.5	33.335
65	-158.5	32.625
65.25	-158.5	31.607
65.5	-158.5	34.328
65.75	-158.5	31.663
66	-158.5	31.466
66.25	-158.5	32.729
66.5	-158.5	31.833
66.75	-158.5	32.75
67	-158.5	35.546
67.25	-158.5	34.89
67.5	-158.5	39.332
67.75	-158.5	40.338
68	-158.5	42.624
68.25	-158.5	44.392
68.5	-158.5	39.29
68.75	-158.5	38.691
69	-158.5	36.837
69.5	-158.5	42.738
69.75	-158.5	39.792
70	-158.5	36.523
70.25	-158.5	39.721
70.5	-158.5	40.074
57.75	-158	27
58	-158	28.556
58.25	-158	27.333
58.5	-158	29.111
58.75	-158	32.667
59	-158	29.683
59.25	-158	32.343
59.5	-158	33.446
59.75	-158	34.889
60	-158	35.806
60.25	-158	35.19
60.5	-158	35.519
60.75	-158	35.711
61	-158	34.212
61.25	-158	31.847
61.5	-158	31.613
61.75	-158	33.002
62	-158	32.262
62.25	-158	31.879
62.5	-158	35.864
62.75	-158	34.075
63	-158	33.168
63.25	-158	33.326
63.5	-158	31
63.75	-158	30.5
64	-158	33.698
64.25	-158	31.5
64.5	-158	36.13
64.75	-158	33.731
65	-158	31.876
65.25	-158	32.548
65.5	-158	33.289
65.75	-158	31.446
66	-158	30.315
66.25	-158	32.255
66.5	-158	34.461
66.75	-158	34.876
67	-158	35.842
67.25	-158	33.273
67.5	-158	37.19
67.75	-158	41.076
68	-158	41.052
68.25	-158	40.334
68.5	-158	39.446
68.75	-158	36.961
69	-158	35.217
69.25	-158	37.234
69.5	-158	42.401
69.75	-158	40.34
70	-158	32.393
70.25	-158	37.333
57.75	-157.5	26.25
58	-157.5	27.667
58.25	-157.5	28.5
58.5	-157.5	33.167
58.75	-157.5	32.75
59	-157.5	30.764
59.25	-157.5	31.974
59.5	-157.5	34.815
59.75	-157.5	33.839
60	-157.5	37.51
60.25	-157.5	33.905
60.5	-157.5	32.925
60.75	-157.5	32.279
61	-157.5	34.056
