60.25	-149.5	37.317
60.5	-149.5	36.154
60.75	-149.5	41.7
61	-149.5	36.606
61.25	-149.5	41.865
61.5	-149.5	26.3
63	-149.5	37.638
63.25	-149.5	37.594
63.75	-149.5	34.15
64.25	-149.5	29.592
65.25	-149.5	30.311
65.75	-149.5	31.664
68	-149.5	46.544
68.75	-149.5	45.299
60.75	-149	41.157
61.5	-149	39.118
61.75	-149	44.24
62.75	-149	35.021
63.5	-149	39.348
63.75	-149	34.088
64	-149	32.712
64.25	-149	33.3
64.5	-149	27.808
64.75	-149	26.782
69	-149	31.338
69.25	-149	37.485
60.75	-148.5	31.949
61.5	-148.5	42.958
61.75	-148.5	31.929
62.75	-148.5	35.641
63	-148.5	37.763
63.25	-148.5	41.685
65.5	-148.5	33.849
68	-148.5	43.565
69.5	-148.5	34.959
69.75	-148.5	33.835
60.5	-148	31.333
60.75	-148	37.155
62.75	-148	37.763
63	-148	39.515
63.25	-148	41.512
64.5	-148	28.627
64.75	-148	29.408
65	-148	30.256
65.75	-148	30.408
67.5	-148	36.126
60	-147.5	28.86
61.75	-147.5	45.049
62.5	-147.5	34.367
63	-147.5	36.118
63.25	-147.5	35.9
65	-147.5	32.71
66.75	-147.5	33.832
61	-147	32.82
62	-147	55
63	-147	31.448
64.5	-147	29.293
59.5	-146.5	20.133
60.5	-146.5	23.316
62	-146.5	54.1
62.25	-146.5	50.9
63	-146.5	38.093
69.25	-146.5	39.512
61	-146	37.2
61.25	-146	39.449
61.5	-146	50.319
62	-146	63.9
63	-146	30.2
63.5	-146	23.16
63.75	-146	33.8
64	-146	31
60.5	-145.5	20.093
61.25	-145.5	43.95
62	-145.5	46.9
62.25	-145.5	46.2
62.5	-145.5	47.7
62.75	-145.5	40
63	-145.5	41.38
63.25	-145.5	31.5
64.5	-145.5	33.499
65.5	-145.5	34.847
67.5	-145.5	34.458
68	-145.5	38.912
60.5	-145	36.65
61.5	-145	47.95
61.75	-145	48.1
62.5	-145	37
63.75	-145	32.575
66.5	-145	37.4
70	-145	37.842
60	-144.5	18.2
60.25	-144.5	28.166
60.5	-144.5	23.512
61	-144.5	29.781
61.5	-144.5	33.878
62	-144.5	36.4
62.75	-144.5	35
60	-144	21.948
60.25	-144	31.46
61.5	-144	35.746
62	-144	34.7
62.75	-144	35.5
63.75	-144	31.014
64	-144	32.564
67	-144	30.802
67.75	-144	34.064
60	-143.5	24.095
60.25	-143.5	25.513
60.5	-143.5	23.978
61.25	-143.5	40.86
61.5	-143.5	41.2
62.5	-143.5	35.3
62.75	-143.5	38.5
63	-143.5	32.613
64.5	-143.5	36.294
69.75	-143.5	41.844
60.25	-143	26.32
60.5	-143	28.944
60.75	-143	36.538
61.5	-143	45.951
62.5	-143	36.224
63.25	-143	31.6
65.25	-143	29.894
60	-142.5	33
60.25	-142.5	44.188
60.5	-142.5	28.934
61	-142.5	42.473
61.25	-142.5	47.31
60.25	-142	32.633
60.5	-142	32.123
60.75	-142	32.263
62.25	-142	34.56
63	-142	30.406
64	-142	35.773
60.25	-141.5	38.493
61	-141.5	39.183
65.5	-141.5	35.182
66.25	-141.5	35.203
66.75	-141.5	32.592
68.25	-141.5	31.094
60.25	-141	28.25
60.5	-141	48.517
60.75	-141	36
61.75	-141	40.185
62.5	-141	29.8
64.75	-141	39.048
69.25	-141	43.774
60	-140.5	31.98
61.75	-140.5	41.476
60.75	-140	43.167
61.25	-140	37.602
65.5	-140	38.195
67.5	-140	30.151
59.75	-139.5	36.421
60	-139.5	37.224
64	-139.5	36.011
68.5	-139.5	35.518
59.5	-139	41.384
60.25	-138.5	47.544
61	-138.5	48.83
61.5	-138.5	36.901
62.5	-138.5	35.299
65.25	-138.5	37.194
66.25	-138.5	21.462
69.25	-138.5	38.421
59	-138	36.127
60.5	-138	35.029
61.25	-138	34.444
63	-138	32.805
64.5	-138	34.805
67	-138	41.345
68.5	-138	41.513
59.75	-137.5	44.386
60.75	-137.5	38.931
63.75	-137.5	33.062
60	-137	38.416
61.5	-137	36.96
62.5	-137	31.453
65.25	-136.5	37
66.25	-136.5	37.189
58	-136	30.8
60.75	-136	44.46
61.5	-136	35.884
67	-136	38.4
57	-135.5	22.576
59.5	-135.5	40.8
